SKU,MMX_Q1,MMX_Q2,MMX_Q3,MMX_Q4,MMXVI_Q1,MMXVI_Q2,MMXVI_Q3,MMXVI_Q4,MMXVII_Q1,MMXVII_Q2,MMXVII_Q3,MMXVII_Q4,MMXVIII_Q1,MMXVIII_Q2,MMXVIII_Q3,MMXVIII_Q4,MMXIX_Q1,MMXIX_Q2,MMXIX_Q3,MMXIX_Q4,MMXX_Q1,MMXX_Q2,MMXX_Q3,MMXX_Q4,MMXXI_Q1,MMXXI_Q2,MMXXI_Q3,MMXXI_Q4,MMXXII_Q1,MMXXII_Q2,MMXXII_Q3
241534,465.76,348.62,226.48,109.1,122.88,60.69,11.65,14.5,6.6,14.5,2.14,15.8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759127,0,273.22,0,273.22,0,0,273.21,0,0,0,0,0,273.21,0,0,0,0,0,0,0,273.22,0,0,0,0,0,0,30.36,0,31.25,0
1170123,1427.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.55,55,374.98,137.45,59.18,82.57,53.84,632.04,0
41024,16.87,4.37,0,27.64,4.37,58.21,8.07,15.9,12.86,39.82,37.17,47.13,19.02,294.62,99.92,64.73,495.61,7.47,0,22.82,14.15,1.34,12.29,39.88,15.34,26.07,6.49,5.36,25.68,4.02,0
1781005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.87,348.24,111.6,167.41,0,50.54,56.07,0,0,0
10498,96.75,34.56,34.55,96.47,51.83,48.37,0,0,0,0,13.82,27.64,66.8,38.01,340.61,92.83,0,15.32,5.63,0,56.25,0,14.07,232.76,0,0,61.86,33.75,0,14.06,50.22
1750210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.73,0,0,0,0,0,0,735.71,0,0,0,0
1390820,0,29.72,39.66,12.39,0,39.66,0,0,138.79,14.87,0,0,74.38,126.4,0,44.61,55.97,9.9,82.09,12.99,93.1,0,135.11,77.95,68.71,91.61,0,66.16,89.06,71.26,50.22
1759910,0,0,441.96,0,110.49,0,0,0,132.59,0,0,0,0,0,0,0,0,85.28,152.68,152.68,0,0,0,152.68,16.96,0,127.23,33.93,17.86,0,0
1758072,0,0,0,34.82,34.82,139.27,0,71.03,0,0,34.82,34.81,0,188.04,34.82,0,81.24,36.16,0,0,77.14,38.57,4.82,149.46,43.39,0,144.64,0,89.73,0,186.61
1532410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.85,657.3,382.51
1120020,0,252.77,0,13.3,0,0,133.04,0,0,645.22,0,0,0,0,252.76,0,126.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120010,0,0,0,0,0,937.5,213.18,0,0,0,0,0,272.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170258,27.72,138.6,108.13,191.29,83.16,81.78,0,188.53,137.23,0,83.17,55.44,135.85,124.28,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422.99,0,0,0,0,0,0,0,0,0,0,0
1780004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.81,349.1,222.59,245.53,385.26
870461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.16,935.5
50213,151.54,476.91,676.06,0,25.07,0,25.07,0,0,25.07,0,0,16.71,0,25.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.13,0,0,0,943.31
841202,266.16,620.55,127.28,89.21,273.86,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0
1701880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.29,0,0,276.21,96.92,0,0,96.92,0,0,193.84,387.68,0
1755085,0,0,0,0,0,0,0,0,0,0,0,122.18,121.7,38.84,85.45,38.84,84.38,83.04,0,48.21,0,0,120.54,48.21,139.29,194.43,179.91,0,108.26,6.25,0
650123,0,92.81,53.04,51.56,0,79.55,132.59,0,212.14,159.1,26.52,0,431.65,0,26.52,0,75.34,0,0,0,0,0,0,57.45,0,19.15,0,0,0,0,0
1620252,0,0,114.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.3,0,242.6,121.29,121.29,0,0,0,0,121.29,574.55,0,0
931601,40.18,0,0,4.46,21.52,9.38,168.75,154.7,58.13,159.37,79.69,18.75,84.37,28.13,28.13,135.94,0,11.34,0,1.13,226.79,22.68,45.36,23.81,22.68,71.51,0,0,0,0,0
752917,82.5,165,117.86,82.5,73.66,0,44.2,44.2,44.2,0,0,0,82.5,80.04,44.2,88.39,0,0,39.29,0,257.8,0,0,0,0,44.2,0,81.03,0,44.2,0
1611600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.18,0
150940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.14,707.14
1170161,215.05,0,0,0,0,162.86,0,0,165.4,174.11,348.22,0,0,0,0,174.1,0,0,0,0,0,0,0,0,0,0,0,174.11,0,0,0
1177445,0,0,0,0,0,0,0,0,0,0,0,232.16,53.58,77.69,259.82,147.76,57.59,148.45,27.77,57.82,89.07,59.38,143.76,29.69,28.12,0,0,0,0,0,0
1490576,0,0,0,324.06,307.86,307.86,0,0,0,0,0,0,0,0,0,0,0,226.83,0,0,0,0,0,0,0,0,0,244.78,0,0,0
1755462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.29,193.66,0,197.32,103.21,54.64,50,98.57,162.14,24.64,118.75,12.5,106.25,12.5,62.5,0
631309,530.99,0,0,187.4,0,0,0,0,0,0,46.85,421.63,46.85,0,0,46.85,0,0,0,46.85,0,0,0,83.46,0,0,0,0,0,0,0
1070080,111.38,11.25,99,11.25,22.5,22.5,0,0,33.75,0,32.06,11.25,251.46,10.71,67.5,55.69,11.38,0,0,0,324.38,0,147.99,11.38,0,22.63,50.02,40.73,20.62,30.93,10.31
20370,704.97,174.26,38.25,66.25,0,0,55.26,0,263.5,32.15,0,0,0,0,0,0,0,16.74,0,0,0,0,0,56.25,0,0,0,0,0,0,0
13878,122.37,0,54.24,2.01,0,18.08,18.08,54.24,15.63,168.75,16.87,70.31,0,14.06,30,16.87,69.11,11.52,0,0,48.85,0,0,50.27,50.88,106.52,161.14,242.37,14.4,50.88,0
1780090,0,61.61,0,0,0,0,60.26,0,0,0,126.12,61.61,0,62.5,0,0,130.8,68.3,0,231.78,0,0,78.57,58.04,78.57,153.21,78.57,0,78.57,0,78.57
900258,19.7,6.14,28.36,19.63,34.85,62.57,44.58,66.11,26,12.59,21,25.45,85.43,61.88,30.12,51.74,42,48,24.62,41.13,34.25,33.75,40.25,26.88,32.58,38.43,61.79,100.88,131.21,55.6,99.51
1759784,353.58,0,0,306.43,0,0,39.29,353.57,0,0,0,0,353.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170103,0,111.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.65,0,0,0
900270,24.85,11,56.44,45.93,12.7,25.4,33,55.75,95.23,55.75,59.96,37.05,97.73,31.4,64.91,38.1,17.64,17.98,51.53,41.28,33.87,48.68,10.59,22.09,62.78,97.37,25.56,120.31,61.87,34.38,14.73
931244,181.13,0,389.81,0,0,0,70.87,7.89,0,244.13,0,0,0,0,0,504.01,0,0,0,7.39,0,0,0,0,0,0,0,0,0,0,0
61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.51,58.26,332.77,188.21,64.74,209.72
1759841,0,0,0,0,0,0,0,0,0,0,0,217.63,0,0,0,0,0,0,0,282.86,0,0,267.86,301.34,0,301.35,0,0,33.48,0,0
50200,59.47,48.21,106.62,40.72,41.79,32.68,43.89,3.95,74.94,11.84,31.57,54.88,44.05,90.71,38.13,49.19,34.91,56.25,52.58,30.38,51.3,0,53.39,24.64,22.51,66.34,12.86,67.64,64.27,93.93,0
1550092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45,470.28,286.26,245.36,307.58,0,73.66,0,0,0,0
1758208,0,0,0,0,0,0,40.17,120.53,0,0,0,0,0,0,0,0,301.33,0,100.45,107.14,234.37,0,141.96,0,114.29,0,114.28,0,128.56,0,0
783270,92.41,93.21,77.68,0,93.21,0,0,0,279.63,0,0,93.21,0,0,93.21,0,0,94.18,0,0,0,87.89,105.47,0,0,0,0,187.44,0,105.47,0
380006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401.79,0
1755131,0,0,0,0,0,0,0,0,0,20.89,0,0,24.91,20.89,45,21.43,67.68,25.72,64.29,157.5,139.81,52.07,157.49,72.32,33.76,202.5,30.54,57.85,123.21,1.79,82.14
280314,93.66,91.92,42.91,58.6,90.34,22.71,59.63,75.02,8.36,65.82,2.41,0,149.3,38.39,37.67,79.61,17.64,23.58,77.69,33.86,61.2,0,43.1,28.27,89.51,34.07,27.72,23.35,0,24.29,0
1530570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.92,58.26,127.93,0,288.61,143.97,97.9,34.55,58.93,176.79,353.58
1618061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.44,0,267.14,0,0,0,0
1755422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.85,0,167.14,21.88,0,525,0,0,0,236.62,180.8,0,24.11,0,48.22,0,0
22514,90.33,224.33,40.41,65.18,19.16,19.56,58.66,39.11,62.57,90.6,69.75,52.15,44.32,19.55,22.16,97.78,121.11,102.48,22.62,71.21,51.24,0,0,11.31,0,0,0,0,0,0,0
870450,0,0,0,108.19,26.92,57.68,0,43.53,177.26,120.85,0,0,346.07,56.48,0,0,0,1.52,0,339.88,70.71,0,0,2.11,0,0,0,0,44.2,0,0
608143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65,90.72,119.4,148.57,468.2,468.22,83.17
1010086,0,564.32,191.3,0,119.96,0,191.29,0,191.29,133.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844020,0,0,0,0,0,0,0,375.03,312.07,171.88,188.85,249.99,78.13,15.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428,176.79,330,0,19.64,176.79,176.79,0,0,0,0,0,0,0,0,176.79,0,176.79,19.72,0,137.48,0,0,0,0,0,0,0,0,0,0,0
10092,145.09,63.84,111.37,187.42,66.11,0,12.76,367.88,0,6.96,87.05,27.82,208.93,0,0,41.78,0,0,0,0,0,0,0,28.75,0,0,0,0,0,33.22,0
1170040,0,0,0,0,0,1388.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388.4,0,0,0
1759836,20.09,0,0,20.89,13.39,10.04,26.79,0,0,0,0,0,10.04,0,32.14,54.91,87.59,202.5,168.74,25.71,48.21,28.93,57.86,57.86,67.5,144.64,0,1.96,176.79,129.65,0
1754981,0,0,0,0,0,0,0,50.22,0,0,0,0,0,0,0,120.54,0,0,435.94,0,0,361.61,0,0,120.54,0,16.07,0,281.24,0,0
895010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.46,831.69,0,0,0,0
1759985,188.04,0,0,0,188.04,0,0,0,188.04,0,0,180.8,0,0,216.96,216.96,0,0,180.8,0,0,0,0,0,0,0,0,25.45,0,0,0
608107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.64,146.56,445.81,754.29,0,0,0
1758027,0,0,0,0,24.51,0,20.43,20.43,69.45,0,275.33,163.43,40.86,0,43.57,0,24.51,0,42.86,107.14,42.86,0,28.12,109.37,26.55,85.71,58.93,85.71,0,112.5,0
1759167,0,0,140.49,0,0,0,0,0,200.9,100.45,0,50.22,100.45,0,0,0,100.45,160.71,0,100.45,0,0,0,150.67,24.11,36.16,96.43,107.12,0,12.05,0
810270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.36,504.47,0,0,0,0,0,0,155.36
752954,163.34,326.68,0,7.26,0,0,0,0,56.25,0,0,0,48.75,0,52.24,0,104.46,52.23,52.23,0,104.46,0,0,0,0,52.23,0,0,156.69,98.66,104.47
1177061,0,62.5,184.37,125,0,62.5,29.69,31.25,0,0,0,59.37,0,31.25,123.44,60.94,92.19,52.5,62.5,29.68,93.75,0,93.75,0,93.75,31.25,0,45.71,14.28,0,0
910100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.96,0,0,397.33,140.63,120.54,140.63,0,252.22,261.16,0
580085,0,0,612.64,0,459.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.32,0,0,0,0,0,0,0,0,0,0
841224,120.54,606.7,0,33.48,40.18,160.73,178.11,0,100.44,0,0,0,0,0,0,0,0,4.47,0,4.46,0,0,0,128.73,0,0,0,0,0,0,0
1751100,0,0,0,0,0,0,0,0,0,243.75,0,0,562.5,0,0,0,0,0,285.27,0,0,0,0,0,0,0,285.27,0,0,0,0
1760745,0,100.71,107.14,0,209.82,50.89,107.14,53.57,160.71,53.57,107.14,160.71,0,104.46,0,0,0,0,0,0,0,0,0,53.57,0,0,53.57,0,53.57,0,0
218020,48.22,160.71,0,48.21,192.86,755.35,40.18,0,0,85.72,0,0,0,21.43,0,21.43,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0
10872,388.39,160.72,0,75.89,0,508.92,80.36,80.36,80.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,-0.01,0,0,0,0,0,0,0,717.2,0,0,0,0,0,0,0,0,0,657.46,0,0,0,0,0,0,0,0,0,0,0,0
580730,0,0,0,0,0,0,529.5,441.25,0,0,0,0,0,0,0,0,0,35.94,0,0,0,0,0,0,0,0,0,367.68,0,0,0
11717,0,0,278.38,0,258.93,0,0,0,278.38,278.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.38,0,0,0,0,0,0
1758650,212.95,0,0,177.46,0,0,0,0,0,212.95,0,177.46,0,0,0,0,177.46,0,0,0,0,0,0,0,0,201.12,0,0,212.95,0,0
1390421,0,0,0,0,0,0,0,0,0,0,0,0,68.62,155.35,0,0,168.75,70.31,0,246.63,0,0,188.12,2.67,142.84,84.11,160.22,24.03,0,0,60.27
1754946,0,0,0,0,0,0,0,0,92.41,0,0,0,0,0,0,0,0,77,0,0,0,250.67,100.45,100.45,324.99,0,208.94,0,0,104.46,112.5
1757667,401.77,50.22,256.69,488.83,31.24,100.44,42.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.75,270.13,269.03,123.57
810242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370.09,0,0,0,0,0,0,0,0,0
40680,129.45,7.2,170.69,86.4,28.77,0,0,24.8,599.56,0,0,0,0,0,0,0,0,72.32,0,0,0,0,0,0,21.69,229.01,0,0,0,0,0
1758661,0,7.59,13.66,29.47,24.12,13.4,25.53,6.18,12.05,8.6,36.16,15.62,46.66,17.15,66.33,37.76,39.78,50.63,67.83,65.61,48.75,46.26,66.87,83.13,70.63,111.57,69.7,91.52,90.63,47.47,59.07
1177195,98.21,93.3,98.21,0,98.21,0,0,114.51,0,0,0,302.36,202.5,0,241.07,0,0,0,0,0,120.54,0,0,0,0,0,0,0,0,0,0
910203,0,0,0,0,0,0,0,148.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.86,0,128.85,0,297.33,0,0,0
580397,206.26,140.63,70.31,0,0,168.75,218.75,56.25,225,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0
12941,0,27,0,261,0,0,41.52,66.43,41.52,0,45.67,24.91,21.43,0,119.99,21.43,26.36,26.36,0,46.86,24.89,0,74.68,158.15,125.93,0,28.29,47.14,0,109.01,28.08
370400,450,0,32.14,672.86,64.29,17.85,0,0,0,0,0,0,0,0,96.43,0,0,0,32.14,0,0,0,0,0,0,0,0,0,0,0,0
830232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365.27,0,0,0,0,0
1490531,36.52,36.52,346.96,0,0,0,0,0,43.48,21.74,168.48,0,0,21.74,0,130.44,43.71,104.33,63.69,168.02,0,0,0,0,0,14.8,0,20.87,143.06,0,0
580945,0,0,0,33.75,405,0,0,0,0,0,0,43.74,0,109.38,0,0,44.29,19.37,0,0,0,0,0,44.29,0,0,55.36,77.5,55.36,44.29,431.79
1490157,0,0,1364.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190610,133.14,0,0,45.13,261.76,0,0,0,0,85.31,45.13,0,135.39,45.14,73.5,90.26,46.07,50.68,0,46.07,0,0,43.74,0,87.5,0,175,0,0,0,0
1552072,661.61,104.47,0,0,0,0,0,0,0,0,0,0,597.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867.19,247.76,0,247.76
1500238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.07,182.14,91.07,364.28,182.14,451.78
1150053,62.51,141.48,80.88,2.37,74.06,78.92,12.25,70.32,67.94,52.09,37.15,68.77,8.71,1.07,17.94,9.23,30.37,69.3,22.95,0,102.09,14.29,40.15,14.47,97.97,34.26,50.54,9.55,14.28,69.55,5.5
901121,0,0,0,0,0,0,53.04,0,0,0,53.03,0,0,159.11,159.12,26.1,0,0,150.26,53.04,0,0,106.07,42.27,0,53.03,450.8,0,0,54.85,0
900582,38.33,0,94.72,81.96,0,54.64,54.64,47.35,0,0,0,0,0,95.62,0,27.32,54.64,54.64,27.32,27.32,0,0,0,106.25,458.12,0,0,27.32,54.65,54.64,0
20621,231.14,27.87,31.87,31.87,31.88,211.87,91.89,223.14,89.99,63.76,170.91,31.87,58.13,30,0,0,31.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.88,0,106.88,0,0,0,0,0,1144.28,0
762454,115.72,0,0,0,0,0,0,77.14,32.14,755.36,135,0,0,77.14,0,0,0,165.45,0,0,0,0,0,0,0,0,0,0,0,0,0
1760665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.57,678.57,0,0,0,0
1490593,0,0,241.07,223.21,0,0,0,446.43,223.21,0,0,0,0,223.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758510,0,100.44,7.14,0,13.4,0,110.49,56.94,100.46,60.27,0,0,56.91,157.36,117.19,150.67,0,0,182.14,53.57,114.29,0,60.71,0,0,0,0,14.28,0,0,0
241509,60.61,7.07,887.14,19.82,19.07,19.29,7.07,0,5.9,0,0,26.75,14.53,4.71,73.2,122.4,40.35,2.14,0,46.04,0,0,0,0,0,0,0,0,0,0,0
1754926,0,0,0,0,0,0,0,196.87,0,389.99,0,174.11,0,0,0,0,185.71,0,0,0,0,0,0,191.96,216.96,0,0,0,0,0,0
241362,153.65,54.95,7.07,77.47,94.18,56.64,78.29,134.65,127.96,108,44.06,29.25,17.68,0,0,0,0,0,0,0,0,0,22.78,79,53.35,124.07,21.52,28.71,40.17,0,0
1177020,0,148.44,0,156.25,156.25,169.64,0,0,0,0,0,161.17,0,0,169.64,0,0,186.55,0,0,0,0,0,0,0,0,205.36,0,0,0,0
752925,0,0,0,0,0,312.19,0,260.16,0,0,0,254.46,0,0,0,0,0,0,0,0,0,254.46,0,0,0,0,0,0,271.43,0,0
22513,29.33,141.04,33.24,39.11,50.31,54.1,69.74,57.09,118.63,101.68,102.98,30.64,22.16,48.89,29.33,41.71,71.2,49.91,119.78,29.95,50.57,0,41.25,9.98,0,0,9.98,0,0,0,0
1070044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,56.58,160.59,83.22,29.92,0,83.21,270.45,64.68,51.5,96.41,141.99,163.55,129.02
43700,0,48.22,5.62,92.62,21.56,4.82,77.68,139.99,3.21,40.18,0,244.28,80.36,160.71,96.43,0.09,78.89,84.82,17.63,42.41,2.54,0,0,8.46,3.4,16.96,5.09,0,70.54,3.39,1.7
670031,0,0,0,0,0,0,0,114.51,445.99,343.52,0,0,337.51,0,0,108.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.29,0,449.99,321.43,0,0,64.29,450,0,0,0
1755876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.93,0,0,0,157.14,147.32,361.61,0,20.54,328.58,0
1620256,0,182.37,0,0,0,0,0,0,0,0,386.78,0,193.4,0,0,0,0,0,195.35,0,0,0,0,390.7,0,0,0,0,0,0,0
1176165,44.64,89.28,133.92,0,0,98.22,93.3,0,0,147.33,49.11,0,0,0,0,49.11,0,0,0,0,49.11,49.1,98.22,49.11,98.21,98.21,160.72,0,0,40.18,0
1750591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.21,144.63,0,0,99.64,49.82,147.99,182.21,0,337.5,281.25,0,0,56.25
1755596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.96,65.72,69.28,0,0,33.48,0,106.78,41.79,76.61,190.35,74.29,137.81,137.51,159.61,216.09,0
1490233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.16,0,30.58,183.48,91.74,152.9,214.73,152.9,61.16,61.16,61.16,183.48,91.74
244000,379.19,245.53,67.78,185.73,49.1,48.86,93.3,44.19,29.22,131.95,0,0,0,0,0,0,4.91,19.92,44.64,1.79,0,0,0,0,0,0,0,0,0,0,0
781352,0,660,306.43,0,0,379.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215060,0,95.46,254.57,224.52,95.46,371.25,59.4,0,0,0,0,0,0,0,127.29,0,0,21.42,0,0,0,0,96.43,0,0,0,0,0,0,0,0
11588,41.52,41.52,84.7,11.08,41.52,83.04,99.64,43.18,49.82,91.34,0,41.52,556.34,0,0,41.52,42.52,0,0,51.03,0,0,0,25.28,0,0,0,0,0,0,0
30065,104.46,138.59,0,116.07,0,0,104.47,0,0,104.47,0,0,104.46,0,0,0,0,0,0,210.54,0,0,93.57,0,263.17,0,0,0,0,105.27,0
1758317,0,0,0,0,140.62,0,0,0,117.19,0,0,0,0,0,140.63,0,140.63,0,0,0,152.68,0,16.96,0,0,0,152.67,152.68,164.74,164.73,0
12241,34.37,76.56,120.72,28.71,6.25,100,178.13,20.31,6.25,26.55,37.5,40.63,0,0,13.74,66.37,6.11,2.61,16.79,139.09,4.58,45.8,132.83,16.79,6.11,0,3.05,148.96,32.92,6.14,24.25
450377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341.97
608066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.82,170.33,480,269.99,0,90
781110,0,0,34.15,0,0,0,0,40.98,40.98,40.98,36.38,40.98,143.44,34.15,0,0,0,0,0,41.43,0,167.22,185.05,48.21,168.75,0,48.21,81.7,89.87,49.02,49.01
1629357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340.18,0,0,0
600032,0,0,120.54,72.32,72.32,0,60.27,0,0,0,0,12.86,0,64.29,0,0,0,285.73,71.43,0,0,0,580.36,0,0,0,0,0,0,0,0
80502,82.83,478.45,55.21,0,271.43,0,55.21,0,0,51.53,0,27.61,0,82.82,230.04,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0
1530261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.26,1187.67
1530037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.2,741.29,98.84
450361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.24,58.26
900283,32.14,0,0,0,0,0,30.36,60.72,0,0,55.71,107.14,92.85,0,128.57,0,353.58,0,32.14,150.61,0,0,0,0,128.57,128.58,0,0,32.14,0,0
1758527,0,0,0,0,0,0,0,277.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.23,215.63,0,0,241.07,289.29,0,32.14,0
60450,8.03,10.07,0,14.74,0,0,0,0,0,0,249.6,0,85.77,23.39,15.59,25.6,22.22,106.76,13.12,78.74,0,0,32.04,18.19,5.15,36.68,463.95,17.44,30.13,47.46,26.79
1070197,0,0,0,0,0,0,0,0,0,0,0,142.37,0,94.9,0,94.92,94.91,0,233.14,95.9,0,0,95.27,0,0,0,287.68,0,47.95,143.84,0
830721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.36,0,0,0
1755129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.29,0,0,0,0,0,345.32,0,0,365.63,0,328.12,0
1754810,0,0,0,0,0,0,0,0,0,0,0,0,0,32.14,32.14,32.14,0,175.72,27.46,8.04,0,0,0,30.14,108.48,220.98,73.66,241.08,66.97,120.54,160.72
22544,142.5,85.51,0,82.57,26.73,26.73,36.83,52.75,67.12,74.85,38.02,17.82,20.2,62.37,101.58,35.64,9.04,25.25,0,48.12,69.87,0,9.98,99.82,9.98,59.9,19.96,47.05,34.15,12.14,12.14
1755235,0,0,0,0,0,0,0,0,0,0,0,0,150.67,0,60.27,100.45,220.98,0,265.17,0,68.3,180.8,60.27,0,123.21,0,32.85,0,0,64.96,0
1758299,0,0,31.26,234.37,0,0,0,0,37.51,93.75,0,0,0,0,0,0,187.5,0,0,0,46.88,0,234.38,50.22,251.12,0,160.72,0,0,0,0
1190076,0,0,0,460.94,0,0,0,593.76,272.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80483,265.21,70.18,467.95,404.42,79.54,0,0,39.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.49,0,192.41,384.82,0,192.41,182.8,0,182.79,0,0,0,0,0,0,0,0
783779,0,0,0,0,0,0,0,0,106.25,0,112.5,0,0,0,0,112.5,0,0,0,100.45,0,126.57,126.56,126.56,112.5,0,132.59,132.59,136.6,0,0
